Driver_ID,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating,reporting_month_year,Quarter,ReportingYear,ReportingYear_Quarter,Churned,Had_Negative_Business,Has_Income_Increased,Has_Rating_Increased
2543,28,0,C20,0,59662,2018-10-06,,1,3,473390,4,2020-10-01,4,2020,2020-4,0,1,1,1
2543,28,0,C20,0,59662,2018-10-06,,1,3,1312660,4,2020-11-01,4,2020,2020-4,0,1,1,1
2543,29,0,C20,0,59662,2018-10-06,,1,3,1448300,4,2020-12-01,4,2020,2020-4,0,1,1,1
2544,31,0,C22,0,67667,2019-07-28,,2,2,0,1,2019-07-01,3,2019,2019-3,0,0,0,0
2544,31,0,C22,0,67667,2019-07-28,,2,2,0,1,2019-08-01,3,2019,2019-3,0,0,0,0
2544,31,0,C22,0,67667,2019-07-28,,2,2,0,1,2019-09-01,3,2019,2019-3,0,0,0,0
2544,32,0,C22,0,67667,2019-07-28,2019-10-22,2,2,0,1,2019-10-01,4,2019,2019-4,1,0,0,0
2545,43,0,C22,0,44884,2018-05-13,,1,2,1134930,2,2019-01-01,1,2019,2019-1,0,1,0,0
2545,43,0,C22,0,44884,2018-05-13,,1,2,139460,2,2019-02-01,1,2019,2019-1,0,1,0,0
2545,43,0,C22,0,44884,2018-05-13,,1,2,424040,2,2019-03-01,1,2019,2019-1,0,1,0,0
2545,43,0,C22,0,44884,2018-05-13,,1,2,0,1,2019-04-01,2,2019,2019-2,0,0,0,0
2545,43,0,C22,0,44884,2018-05-13,,1,2,0,1,2019-05-01,2,2019,2019-2,0,0,0,0
2545,43,0,C22,0,44884,2018-05-13,,1,2,291030,1,2019-06-01,2,2019,2019-2,0,1,0,0
2545,43,0,C22,0,44884,2018-05-13,,1,2,291010,2,2019-07-01,3,2019,2019-3,0,1,0,0
2545,43,0,C22,0,44884,2018-05-13,,1,2,658480,2,2019-08-01,3,2019,2019-3,0,1,0,0
2545,43,0,C22,0,44884,2018-05-13,,1,2,459090,2,2019-09-01,3,2019,2019-3,0,1,0,0
2545,43,0,C22,0,44884,2018-05-13,,1,2,245490,3,2019-10-01,4,2019,2019-4,0,1,0,1
2545,44,0,C22,0,44884,2018-05-13,,1,2,1464600,3,2019-11-01,4,2019,2019-4,0,1,0,1
2545,44,0,C22,0,44884,2018-05-13,,1,2,366420,3,2019-12-01,4,2019,2019-4,0,1,0,1
2545,44,0,C22,0,44884,2018-05-13,,1,2,0,3,2020-01-01,1,2020,2020-1,0,0,0,1
2545,44,0,C22,0,44884,2018-05-13,,1,2,609700,3,2020-02-01,1,2020,2020-1,0,1,0,1
2545,44,0,C22,0,44884,2018-05-13,,1,2,2802430,3,2020-03-01,1,2020,2020-1,0,1,0,1
2545,44,0,C22,0,44884,2018-05-13,,1,2,450000,2,2020-04-01,2,2020,2020-2,0,1,0,0
2545,44,0,C22,0,44884,2018-05-13,,1,2,176570,2,2020-05-01,2,2020,2020-2,0,1,0,0
2545,44,0,C22,0,44884,2018-05-13,,1,2,0,2,2020-06-01,2,2020,2020-2,0,0,0,0
2545,44,0,C22,0,44884,2018-05-13,,1,2,241630,2,2020-07-01,3,2020,2020-3,0,1,0,0
2545,44,0,C22,0,44884,2018-05-13,,1,2,194120,2,2020-08-01,3,2020,2020-3,0,1,0,0
2545,44,0,C22,0,44884,2018-05-13,,1,2,439810,2,2020-09-01,3,2020,2020-3,0,1,0,0
2545,44,0,C22,0,44884,2018-05-13,,1,2,290010,1,2020-10-01,4,2020,2020-4,0,1,0,0
2545,45,0,C22,0,44884,2018-05-13,,1,2,0,1,2020-11-01,4,2020,2020-4,0,0,0,0
2545,45,0,C22,0,44884,2018-05-13,2020-12-21,1,2,200000,1,2020-12-01,4,2020,2020-4,1,1,0,0
2546,34,0,C10,2,70774,2018-06-08,,2,2,2019610,3,2019-01-01,1,2019,2019-1,0,1,0,0
2546,34,0,C10,2,70774,2018-06-08,,2,2,572100,3,2019-02-01,1,2019,2019-1,0,1,0,0
2546,34,0,C10,2,70774,2018-06-08,,2,2,500000,3,2019-03-01,1,2019,2019-1,0,1,0,0
2546,34,0,C10,2,70774,2018-06-08,,2,2,450000,3,2019-04-01,2,2019,2019-2,0,1,0,0
2546,34,0,C10,2,70774,2018-06-08,,2,2,490000,3,2019-05-01,2,2019,2019-2,0,1,0,0
2546,34,0,C10,2,70774,2018-06-08,,2,2,258500,3,2019-06-01,2,2019,2019-2,0,1,0,0
2546,34,0,C10,2,70774,2018-06-08,,2,2,120450,4,2019-07-01,3,2019,2019-3,0,1,0,1
2546,34,0,C10,2,70774,2018-06-08,,2,2,1500000,4,2019-08-01,3,2019,2019-3,0,1,0,1
2546,34,0,C10,2,70774,2018-06-08,,2,2,2651620,4,2019-09-01,3,2019,2019-3,0,1,0,1
2546,35,0,C10,2,70774,2018-06-08,,2,2,300000,1,2019-10-01,4,2019,2019-4,0,1,0,0
2546,35,0,C10,2,70774,2018-06-08,,2,2,250000,1,2019-11-01,4,2019,2019-4,0,1,0,0
2546,35,0,C10,2,70774,2018-06-08,,2,2,0,1,2019-12-01,4,2019,2019-4,0,0,0,0
2546,35,0,C10,2,70774,2018-06-08,,2,2,250000,3,2020-01-01,1,2020,2020-1,0,1,0,0
2546,35,0,C10,2,70774,2018-06-08,,2,2,450000,3,2020-02-01,1,2020,2020-1,0,1,0,0
2546,35,0,C10,2,70774,2018-06-08,,2,2,3350800,3,2020-03-01,1,2020,2020-1,0,1,0,0
2546,35,0,C10,2,70774,2018-06-08,,2,2,900860,4,2020-04-01,2,2020,2020-2,0,1,0,1
2546,35,0,C10,2,70774,2018-06-08,,2,2,200000,4,2020-05-01,2,2020,2020-2,0,1,0,1
2546,35,0,C10,2,70774,2018-06-08,,2,2,3568340,4,2020-06-01,2,2020,2020-2,0,1,0,1
2546,35,0,C10,2,70774,2018-06-08,,2,2,450000,2,2020-07-01,3,2020,2020-3,0,1,0,0
2546,35,0,C10,2,70774,2018-06-08,,2,2,305130,2,2020-08-01,3,2020,2020-3,0,1,0,0
2546,35,0,C10,2,70774,2018-06-08,,2,2,0,2,2020-09-01,3,2020,2020-3,0,0,0,0
2546,36,0,C10,2,70774,2018-06-08,,2,2,1110380,4,2020-10-01,4,2020,2020-4,0,1,0,1
2546,36,0,C10,2,70774,2018-06-08,,2,2,957120,4,2020-11-01,4,2020,2020-4,0,1,0,1
2546,36,0,C10,2,70774,2018-06-08,,2,2,1500690,4,2020-12-01,4,2020,2020-4,0,1,0,1
2547,37,0,C19,0,77399,2018-06-29,,1,2,1678190,2,2019-01-01,1,2019,2019-1,0,1,0,0
2547,37,0,C19,0,77399,2018-06-29,,1,2,0,2,2019-02-01,1,2019,2019-1,0,0,0,0
2547,37,0,C19,0,77399,2018-06-29,,1,2,120450,2,2019-03-01,1,2019,2019-1,0,1,0,0
2547,37,0,C19,0,77399,2018-06-29,,1,2,455480,4,2019-04-01,2,2019,2019-2,0,1,0,1
2547,37,0,C19,0,77399,2018-06-29,,1,2,1385310,4,2019-05-01,2,2019,2019-2,0,1,0,1
2547,37,0,C19,0,77399,2018-06-29,,1,2,0,4,2019-06-01,2,2019,2019-2,0,0,0,1
2547,37,0,C19,0,77399,2018-06-29,,1,2,150160,4,2019-07-01,3,2019,2019-3,0,1,0,1
2547,37,0,C19,0,77399,2018-06-29,,1,2,2000000,4,2019-08-01,3,2019,2019-3,0,1,0,1
2547,38,0,C19,0,77399,2018-06-29,,1,2,661240,4,2019-09-01,3,2019,2019-3,0,1,0,1
2547,38,0,C19,0,77399,2018-06-29,,1,2,440490,2,2019-10-01,4,2019,2019-4,0,1,0,0
2547,38,0,C19,0,77399,2018-06-29,,1,2,185200,2,2019-11-01,4,2019,2019-4,0,1,0,0
2547,38,0,C19,0,77399,2018-06-29,,1,2,150070,2,2019-12-01,4,2019,2019-4,0,1,0,0
2547,38,0,C19,0,77399,2018-06-29,,1,2,0,2,2020-01-01,1,2020,2020-1,0,0,0,0
2547,38,0,C19,0,77399,2018-06-29,,1,2,400000,2,2020-02-01,1,2020,2020-1,0,1,0,0
2547,38,0,C19,0,77399,2018-06-29,,1,2,1155340,2,2020-03-01,1,2020,2020-1,0,1,0,0
2547,38,0,C19,0,77399,2018-06-29,,1,2,0,1,2020-04-01,2,2020,2020-2,0,0,0,0
2547,38,0,C19,0,77399,2018-06-29,,1,2,0,1,2020-05-01,2,2020,2020-2,0,0,0,0
2547,38,0,C19,0,77399,2018-06-29,,1,2,200000,1,2020-06-01,2,2020,2020-2,0,1,0,0
2549,31,1,C17,0,34569,2019-05-12,,2,2,0,1,2019-12-01,4,2019,2019-4,0,0,0,0
2549,31,1,C17,0,34569,2019-05-12,,2,2,0,1,2020-01-01,1,2020,2020-1,0,0,0,0
2549,31,1,C17,0,34569,2019-05-12,,2,2,0,1,2020-02-01,1,2020,2020-1,0,0,0,0
2549,31,1,C17,0,34569,2019-05-12,,2,2,0,1,2020-03-01,1,2020,2020-1,0,0,0,0
2549,31,1,C17,0,34569,2019-05-12,,2,2,0,1,2020-04-01,2,2020,2020-2,0,0,0,0
2549,31,1,C17,0,34569,2019-05-12,2020-05-27,2,2,0,1,2020-05-01,2,2020,2020-2,1,0,0,0
2550,35,0,C14,1,78009,2020-11-28,,3,3,0,1,2020-12-01,4,2020,2020-4,0,0,0,0
2551,39,0,C23,1,58799,2018-12-05,,1,1,203610,3,2019-01-01,1,2019,2019-1,0,1,0,0
2551,39,0,C23,1,58799,2018-12-05,,1,1,403200,3,2019-02-01,1,2019,2019-1,0,1,0,0
2551,39,0,C23,1,58799,2018-12-05,,1,1,1615160,3,2019-03-01,1,2019,2019-1,0,1,0,0
2551,40,0,C23,1,58799,2018-12-05,,1,1,336010,3,2019-04-01,2,2019,2019-2,0,1,0,0
2551,40,0,C23,1,58799,2018-12-05,,1,1,101880,3,2019-05-01,2,2019,2019-2,0,1,0,0
2551,40,0,C23,1,58799,2018-12-05,,1,1,434560,3,2019-06-01,2,2019,2019-2,0,1,0,0
2551,40,0,C23,1,58799,2018-12-05,,1,1,601860,4,2019-07-01,3,2019,2019-3,0,1,0,1
2551,40,0,C23,1,58799,2018-12-05,,1,1,101840,4,2019-08-01,3,2019,2019-3,0,1,0,1
2551,40,0,C23,1,58799,2018-12-05,,1,1,1241830,4,2019-09-01,3,2019,2019-3,0,1,0,1
2551,40,0,C23,1,58799,2018-12-05,,1,1,150330,3,2019-10-01,4,2019,2019-4,0,1,0,0
2551,40,0,C23,1,58799,2018-12-05,,1,1,850960,3,2019-11-01,4,2019,2019-4,0,1,0,0
2551,40,0,C23,1,58799,2018-12-05,,1,1,242770,3,2019-12-01,4,2019,2019-4,0,1,0,0
2551,40,0,C23,1,58799,2018-12-05,,1,1,688820,3,2020-01-01,1,2020,2020-1,0,1,0,0
2551,40,0,C23,1,58799,2018-12-05,,1,1,301200,3,2020-02-01,1,2020,2020-1,0,1,0,0
2551,40,0,C23,1,58799,2018-12-05,,1,1,1606090,3,2020-03-01,1,2020,2020-1,0,1,0,0
2551,41,0,C23,1,58799,2018-12-05,,1,1,0,2,2020-04-01,2,2020,2020-2,0,0,0,0
2551,41,0,C23,1,58799,2018-12-05,,1,1,397330,2,2020-05-01,2,2020,2020-2,0,1,0,0
2551,41,0,C23,1,58799,2018-12-05,,1,1,193240,2,2020-06-01,2,2020,2020-2,0,1,0,0
2551,41,0,C23,1,58799,2018-12-05,,1,1,451420,2,2020-07-01,3,2020,2020-3,0,1,0,0
2551,41,0,C23,1,58799,2018-12-05,,1,1,343450,2,2020-08-01,3,2020,2020-3,0,1,0,0
2551,41,0,C23,1,58799,2018-12-05,,1,1,150370,2,2020-09-01,3,2020,2020-3,0,1,0,0
2551,41,0,C23,1,58799,2018-12-05,,1,1,400410,2,2020-10-01,4,2020,2020-4,0,1,0,0
2551,41,0,C23,1,58799,2018-12-05,,1,1,301040,2,2020-11-01,4,2020,2020-4,0,1,0,0
2551,41,0,C23,1,58799,2018-12-05,,1,1,392000,2,2020-12-01,4,2020,2020-4,0,1,0,0
2552,33,1,C24,1,45414,2018-04-12,,1,1,308940,2,2019-01-01,1,2019,2019-1,0,1,0,0
2552,33,1,C24,1,45414,2018-04-12,,1,1,242890,2,2019-02-01,1,2019,2019-1,0,1,0,0
2552,33,1,C24,1,45414,2018-04-12,,1,1,1218110,2,2019-03-01,1,2019,2019-1,0,1,0,0
2552,33,1,C24,1,45414,2018-04-12,,1,1,100200,2,2019-04-01,2,2019,2019-2,0,1,0,0
2552,33,1,C24,1,45414,2018-04-12,,1,1,484700,2,2019-05-01,2,2019,2019-2,0,1,0,0
2552,33,1,C24,1,45414,2018-04-12,,1,1,0,2,2019-06-01,2,2019,2019-2,0,0,0,0
2552,33,1,C24,1,45414,2018-04-12,,1,1,150020,2,2019-07-01,3,2019,2019-3,0,1,0,0
2552,33,1,C24,1,45414,2018-04-12,,1,1,303300,2,2019-08-01,3,2019,2019-3,0,1,0,0
2552,33,1,C24,1,45414,2018-04-12,,1,1,150660,2,2019-09-01,3,2019,2019-3,0,1,0,0
2552,33,1,C24,1,45414,2018-04-12,,1,1,145960,3,2019-10-01,4,2019,2019-4,0,1,0,1
2552,34,1,C24,1,45414,2018-04-12,,1,1,844040,3,2019-11-01,4,2019,2019-4,0,1,0,1
2552,34,1,C24,1,45414,2018-04-12,,1,1,150100,3,2019-12-01,4,2019,2019-4,0,1,0,1
2552,34,1,C24,1,45414,2018-04-12,,1,1,150030,2,2020-01-01,1,2020,2020-1,0,1,0,0
2552,34,1,C24,1,45414,2018-04-12,,1,1,0,2,2020-02-01,1,2020,2020-1,0,0,0,0
2552,34,1,C24,1,45414,2018-04-12,,1,1,1941510,2,2020-03-01,1,2020,2020-1,0,1,0,0
2552,34,1,C24,1,45414,2018-04-12,,1,1,300400,2,2020-04-01,2,2020,2020-2,0,1,0,0
2552,34,1,C24,1,45414,2018-04-12,,1,1,450240,2,2020-05-01,2,2020,2020-2,0,1,0,0
2552,34,1,C24,1,45414,2018-04-12,,1,1,150250,2,2020-06-01,2,2020,2020-2,0,1,0,0
2552,34,1,C24,1,45414,2018-04-12,,1,1,735670,3,2020-07-01,3,2020,2020-3,0,1,0,1
2552,34,1,C24,1,45414,2018-04-12,,1,1,533100,3,2020-08-01,3,2020,2020-3,0,1,0,1
2552,34,1,C24,1,45414,2018-04-12,,1,1,155040,3,2020-09-01,3,2020,2020-3,0,1,0,1
2552,34,1,C24,1,45414,2018-04-12,,1,1,541030,4,2020-10-01,4,2020,2020-4,0,1,0,1
2552,35,1,C24,1,45414,2018-04-12,,1,1,801700,4,2020-11-01,4,2020,2020-4,0,1,0,1
2552,35,1,C24,1,45414,2018-04-12,,1,1,1298050,4,2020-12-01,4,2020,2020-4,0,1,0,1
2553,33,1,C26,1,54019,2020-10-08,,3,3,0,1,2020-08-01,3,2020,2020-3,0,0,0,0
2553,33,1,C26,1,54019,2020-10-08,,3,3,0,1,2020-09-01,3,2020,2020-3,0,0,0,0
2553,33,1,C26,1,54019,2020-10-08,,3,3,0,1,2020-10-01,4,2020,2020-4,0,0,0,0
2553,33,1,C26,1,54019,2020-10-08,,3,3,231840,1,2020-11-01,4,2020,2020-4,0,1,0,0
2553,33,1,C26,1,54019,2020-10-08,2020-12-14,3,3,0,1,2020-12-01,4,2020,2020-4,1,0,0,0
2554,38,0,C14,0,23166,2017-08-07,,1,1,1371720,3,2019-01-01,1,2019,2019-1,0,1,0,0
2554,38,0,C14,0,23166,2017-08-07,2019-10-02,1,1,0,3,2019-02-01,1,2019,2019-1,1,0,0,0
2555,37,1,C13,0,116077,2014-12-29,,2,4,1289590,1,2019-01-01,1,2019,2019-1,0,1,0,0
2555,37,1,C13,0,116077,2014-12-29,,2,4,209050,1,2019-02-01,1,2019,2019-1,0,1,0,0
2555,37,1,C13,0,116077,2014-12-29,,2,4,1348180,1,2019-03-01,1,2019,2019-1,0,1,0,0
2555,37,1,C13,0,116077,2014-12-29,,2,4,204520,4,2019-04-01,2,2019,2019-2,0,1,0,1
2555,38,1,C13,0,116077,2014-12-29,,2,4,3000000,4,2019-05-01,2,2019,2019-2,0,1,0,1
2555,38,1,C13,0,116077,2014-12-29,,2,4,1405360,4,2019-06-01,2,2019,2019-2,0,1,0,1
2555,38,1,C13,0,116077,2014-12-29,,2,4,2023030,3,2019-07-01,3,2019,2019-3,0,1,0,1
2555,38,1,C13,0,116077,2014-12-29,,2,4,814290,3,2019-08-01,3,2019,2019-3,0,1,0,1
2555,38,1,C13,0,116077,2014-12-29,,2,4,1345220,3,2019-09-01,3,2019,2019-3,0,1,0,1
2555,38,1,C13,0,116077,2014-12-29,,2,4,872240,2,2019-10-01,4,2019,2019-4,0,1,0,1
2555,38,1,C13,0,116077,2014-12-29,,2,4,650000,2,2019-11-01,4,2019,2019-4,0,1,0,1
2555,38,1,C13,0,116077,2014-12-29,,2,4,156790,2,2019-12-01,4,2019,2019-4,0,1,0,1
2555,38,1,C13,0,116077,2014-12-29,,2,4,1174550,3,2020-01-01,1,2020,2020-1,0,1,0,1
2555,38,1,C13,0,116077,2014-12-29,,2,4,1450000,3,2020-02-01,1,2020,2020-1,0,1,0,1
2555,38,1,C13,0,116077,2014-12-29,,2,4,10812140,3,2020-03-01,1,2020,2020-1,0,1,0,1
2555,38,1,C13,0,116077,2014-12-29,,2,4,976320,2,2020-04-01,2,2020,2020-2,0,1,0,1
2555,39,1,C13,0,116077,2014-12-29,,2,4,1400000,2,2020-05-01,2,2020,2020-2,0,1,0,1
2555,39,1,C13,0,116077,2014-12-29,,2,4,750780,2,2020-06-01,2,2020,2020-2,0,1,0,1
2555,39,1,C13,0,116077,2014-12-29,,2,4,1023550,3,2020-07-01,3,2020,2020-3,0,1,0,1
2555,39,1,C13,0,116077,2014-12-29,2020-07-29,2,4,2148800,3,2020-08-01,3,2020,2020-3,1,1,0,1
2556,25,0,C7,2,64168,2019-06-13,,2,2,0,1,2019-06-01,2,2019,2019-2,0,0,0,0
2556,25,0,C7,2,64168,2019-06-13,,2,2,0,2,2019-07-01,3,2019,2019-3,0,0,0,1
2556,25,0,C7,2,64168,2019-06-13,,2,2,500000,2,2019-08-01,3,2019,2019-3,0,1,0,1
2556,25,0,C7,2,64168,2019-06-13,,2,2,200000,2,2019-09-01,3,2019,2019-3,0,1,0,1
2556,25,0,C7,2,64168,2019-06-13,,2,2,200000,1,2019-10-01,4,2019,2019-4,0,1,0,0
2556,25,0,C7,2,64168,2019-06-13,2019-10-31,2,2,0,1,2019-11-01,4,2019,2019-4,1,0,0,0
2558,36,0,C19,1,29962,2018-04-05,,1,1,713100,3,2019-01-01,1,2019,2019-1,0,1,0,0
2558,36,0,C19,1,29962,2018-04-05,,1,1,573680,3,2019-02-01,1,2019,2019-1,0,1,0,0
2558,36,0,C19,1,29962,2018-04-05,,1,1,1017240,3,2019-03-01,1,2019,2019-1,0,1,0,0
2558,36,0,C19,1,29962,2018-04-05,,1,1,143200,3,2019-04-01,2,2019,2019-2,0,1,0,0
2558,36,0,C19,1,29962,2018-04-05,,1,1,587880,3,2019-05-01,2,2019,2019-2,0,1,0,0
2558,36,0,C19,1,29962,2018-04-05,,1,1,221450,3,2019-06-01,2,2019,2019-2,0,1,0,0
2558,36,0,C19,1,29962,2018-04-05,,1,1,301640,2,2019-07-01,3,2019,2019-3,0,1,0,0
2558,37,0,C19,1,29962,2018-04-05,,1,1,152630,2,2019-08-01,3,2019,2019-3,0,1,0,0
2558,37,0,C19,1,29962,2018-04-05,,1,1,661240,2,2019-09-01,3,2019,2019-3,0,1,0,0
2558,37,0,C19,1,29962,2018-04-05,,1,1,304430,3,2019-10-01,4,2019,2019-4,0,1,0,0
2558,37,0,C19,1,29962,2018-04-05,,1,1,409910,3,2019-11-01,4,2019,2019-4,0,1,0,0
2558,37,0,C19,1,29962,2018-04-05,,1,1,232780,3,2019-12-01,4,2019,2019-4,0,1,0,0
2558,37,0,C19,1,29962,2018-04-05,,1,1,499300,1,2020-01-01,1,2020,2020-1,0,1,0,0
2558,37,0,C19,1,29962,2018-04-05,2020-02-02,1,1,0,1,2020-02-01,1,2020,2020-1,1,0,0,0
2559,46,0,C25,2,96053,2018-09-16,2019-01-26,3,3,0,1,2019-01-01,1,2019,2019-1,1,0,0,0
2560,30,0,C22,2,47301,2017-11-29,,1,2,263360,2,2019-01-01,1,2019,2019-1,0,1,0,0
2560,30,0,C22,2,47301,2017-11-29,,1,2,541740,2,2019-02-01,1,2019,2019-1,0,1,0,0
2560,30,0,C22,2,47301,2017-11-29,,1,2,907820,2,2019-03-01,1,2019,2019-1,0,1,0,0
2560,30,0,C22,2,47301,2017-11-29,,1,2,0,1,2019-04-01,2,2019,2019-2,0,0,0,0
2560,30,0,C22,2,47301,2017-11-29,,1,2,247560,1,2019-05-01,2,2019,2019-2,0,1,0,0
2560,30,0,C22,2,47301,2017-11-29,,1,2,101180,1,2019-06-01,2,2019,2019-2,0,1,0,0
2560,30,0,C22,2,47301,2017-11-29,,1,2,301580,2,2019-07-01,3,2019,2019-3,0,1,0,0
2560,30,0,C22,2,47301,2017-11-29,,1,2,621810,2,2019-08-01,3,2019,2019-3,0,1,0,0
2560,30,0,C22,2,47301,2017-11-29,,1,2,257430,2,2019-09-01,3,2019,2019-3,0,1,0,0
2560,30,0,C22,2,47301,2017-11-29,,1,2,462730,1,2019-10-01,4,2019,2019-4,0,1,0,0
2560,30,0,C22,2,47301,2017-11-29,,1,2,100130,1,2019-11-01,4,2019,2019-4,0,1,0,0
2560,30,0,C22,2,47301,2017-11-29,2019-11-29,1,2,0,1,2019-12-01,4,2019,2019-4,1,0,0,0
2561,41,1,C24,2,81854,2015-05-24,,1,3,1518700,2,2019-01-01,1,2019,2019-1,0,1,0,0
2561,41,1,C24,2,81854,2015-05-24,,1,3,795730,2,2019-02-01,1,2019,2019-1,0,1,0,0
2561,41,1,C24,2,81854,2015-05-24,,1,3,2419740,2,2019-03-01,1,2019,2019-1,0,1,0,0
2561,41,1,C24,2,81854,2015-05-24,,1,3,273920,3,2019-04-01,2,2019,2019-2,0,1,0,1
2561,41,1,C24,2,81854,2015-05-24,,1,3,375220,3,2019-05-01,2,2019,2019-2,0,1,0,1
2561,41,1,C24,2,81854,2015-05-24,,1,3,735890,3,2019-06-01,2,2019,2019-2,0,1,0,1
2561,41,1,C24,2,81854,2015-05-24,,1,3,500000,3,2019-07-01,3,2019,2019-3,0,1,0,1
2561,42,1,C24,2,81854,2015-05-24,,1,3,500000,3,2019-08-01,3,2019,2019-3,0,1,0,1
2561,42,1,C24,2,81854,2015-05-24,,1,3,815240,3,2019-09-01,3,2019,2019-3,0,1,0,1
2561,42,1,C24,2,81854,2015-05-24,,1,3,744970,3,2019-10-01,4,2019,2019-4,0,1,0,1
2561,42,1,C24,2,81854,2015-05-24,,1,3,807050,3,2019-11-01,4,2019,2019-4,0,1,0,1
2561,42,1,C24,2,81854,2015-05-24,,1,3,194110,3,2019-12-01,4,2019,2019-4,0,1,0,1
2561,42,1,C24,2,81854,2015-05-24,,1,3,1252170,4,2020-01-01,1,2020,2020-1,0,1,0,1
2561,42,1,C24,2,81854,2015-05-24,,1,3,1433450,4,2020-02-01,1,2020,2020-1,0,1,0,1
2561,42,1,C24,2,81854,2015-05-24,,1,3,4958200,4,2020-03-01,1,2020,2020-1,0,1,0,1
2561,42,1,C24,2,81854,2015-05-24,,1,3,970000,3,2020-04-01,2,2020,2020-2,0,1,0,1
2561,42,1,C24,2,81854,2015-05-24,,1,3,665810,3,2020-05-01,2,2020,2020-2,0,1,0,1
2561,42,1,C24,2,81854,2015-05-24,,1,3,0,3,2020-06-01,2,2020,2020-2,0,0,0,1
2561,42,1,C24,2,81854,2015-05-24,,1,3,1749880,4,2020-07-01,3,2020,2020-3,0,1,0,1
2561,43,1,C24,2,81854,2015-05-24,,1,3,2116740,4,2020-08-01,3,2020,2020-3,0,1,0,1
2561,43,1,C24,2,81854,2015-05-24,,1,3,251510,4,2020-09-01,3,2020,2020-3,0,1,0,1
2561,43,1,C24,2,81854,2015-05-24,,1,3,966180,4,2020-10-01,4,2020,2020-4,0,1,0,1
2561,43,1,C24,2,81854,2015-05-24,,1,3,1384750,4,2020-11-01,4,2020,2020-4,0,1,0,1
2561,43,1,C24,2,81854,2015-05-24,,1,3,2045670,4,2020-12-01,4,2020,2020-4,0,1,0,1
2562,31,0,C22,0,128520,2019-09-17,,3,3,0,1,2019-09-01,3,2019,2019-3,0,0,0,0
2562,31,0,C22,0,128520,2019-09-17,,3,3,0,1,2019-10-01,4,2019,2019-4,0,0,0,0
2562,31,0,C22,0,128520,2019-09-17,,3,3,0,1,2019-11-01,4,2019,2019-4,0,0,0,0
2562,31,0,C22,0,128520,2019-09-17,,3,3,200000,1,2019-12-01,4,2019,2019-4,0,1,0,0
2562,31,0,C22,0,128520,2019-09-17,,3,3,399260,1,2020-01-01,1,2020,2020-1,0,1,0,0
2562,31,0,C22,0,128520,2019-09-17,,3,3,0,1,2020-02-01,1,2020,2020-1,0,0,0,0
2562,32,0,C22,0,128520,2019-09-17,,3,3,491000,1,2020-03-01,1,2020,2020-1,0,1,0,0
2562,32,0,C22,0,128520,2019-09-17,2020-04-04,3,3,0,1,2020-04-01,2,2020,2020-2,1,0,0,0
2563,38,0,C20,0,53880,2015-08-27,,1,1,484820,3,2019-01-01,1,2019,2019-1,0,1,0,0
2563,38,0,C20,0,53880,2015-08-27,,1,1,649450,3,2019-02-01,1,2019,2019-1,0,1,0,0
2563,38,0,C20,0,53880,2015-08-27,,1,1,2016920,3,2019-03-01,1,2019,2019-1,0,1,0,0
2563,38,0,C20,0,53880,2015-08-27,,1,1,347060,4,2019-04-01,2,2019,2019-2,0,1,0,1
2563,38,0,C20,0,53880,2015-08-27,,1,1,687050,4,2019-05-01,2,2019,2019-2,0,1,0,1
2563,38,0,C20,0,53880,2015-08-27,,1,1,514240,4,2019-06-01,2,2019,2019-2,0,1,0,1
2563,38,0,C20,0,53880,2015-08-27,,1,1,606980,4,2019-07-01,3,2019,2019-3,0,1,0,1
2563,38,0,C20,0,53880,2015-08-27,,1,1,0,4,2019-08-01,3,2019,2019-3,0,0,0,1
2563,38,0,C20,0,53880,2015-08-27,,1,1,1451570,4,2019-09-01,3,2019,2019-3,0,1,0,1
2563,38,0,C20,0,53880,2015-08-27,,1,1,212910,2,2019-10-01,4,2019,2019-4,0,1,0,0
2563,38,0,C20,0,53880,2015-08-27,,1,1,200110,2,2019-11-01,4,2019,2019-4,0,1,0,0
2563,39,0,C20,0,53880,2015-08-27,,1,1,120220,2,2019-12-01,4,2019,2019-4,0,1,0,0
2563,39,0,C20,0,53880,2015-08-27,2020-02-01,1,1,0,1,2020-01-01,1,2020,2020-1,1,0,0,0
2565,28,0,C15,0,83215,2020-08-09,,3,3,0,1,2020-09-01,3,2020,2020-3,0,0,0,0
2565,28,0,C15,0,83215,2020-08-09,,3,3,150870,2,2020-10-01,4,2020,2020-4,0,1,0,1
2565,28,0,C15,0,83215,2020-08-09,,3,3,579010,2,2020-11-01,4,2020,2020-4,0,1,0,1
2565,29,0,C15,0,83215,2020-08-09,,3,3,747060,2,2020-12-01,4,2020,2020-4,0,1,0,1
2566,24,0,C18,1,64399,2020-08-18,,2,2,0,1,2020-08-01,3,2020,2020-3,0,0,0,0
2566,24,0,C18,1,64399,2020-08-18,,2,2,0,1,2020-09-01,3,2020,2020-3,0,0,0,0
2566,24,0,C18,1,64399,2020-08-18,,2,2,181880,2,2020-10-01,4,2020,2020-4,0,1,0,1
2566,24,0,C18,1,64399,2020-08-18,,2,2,721420,2,2020-11-01,4,2020,2020-4,0,1,0,1
2566,24,0,C18,1,64399,2020-08-18,,2,2,0,2,2020-12-01,4,2020,2020-4,0,0,0,1
