Driver_ID,Date_Of_Joining,Total_Business_Value,Total_Had_Negative_Business,Has_Income_Increased,Has_Rating_Increased,Avg_Business_Value,Last_Reporting_Month,Age,Gender,Income,Total_Income,Education_Level,City,Joining_Designation,Grade,Quarterly_Rating,Last_Working_Date,Churned,Tenure,Date_Of_Joining_month,Date_Of_Joining_year,Is_Valuable_Driver
2086,2018-09-26,0,0,0,0,0,2019-01-01,45,0,29915,29915,0,C9,1,1,1,2019-01-23,1,119,9,2018,0
2087,2015-08-20,29736510,21,1,1,1239021,2020-12-01,52,0,102597,2275788,2,C24,1,3,4,,0,1960,8,2015,1
2088,2020-12-27,0,0,0,0,0,2020-12-01,32,1,45264,45264,1,C9,1,1,1,,0,4,12,2020,0
2089,2020-07-31,952840,2,0,1,190568,2020-12-01,33,0,38201,191005,0,C29,3,3,2,,0,153,7,2020,1
2090,2020-07-31,152890,1,0,0,30578,2020-12-01,32,0,74873,374365,2,C15,2,2,1,,0,153,7,2020,0
2091,2018-11-09,2717680,4,0,0,452946,2019-06-01,40,0,22556,135336,1,C24,1,1,1,2019-06-15,1,218,11,2018,1
2092,2019-06-12,4660960,7,0,1,388413,2020-11-01,34,0,66035,792420,1,C2,3,3,2,2020-11-23,1,530,6,2019,1
2093,2019-08-10,0,0,0,0,0,2020-02-01,31,0,58872,294360,2,C19,2,2,1,2020-07-02,1,327,8,2019,0
2094,2018-12-17,0,0,0,0,0,2019-02-01,28,0,26053,52106,1,C15,1,1,1,2019-02-02,1,47,12,2018,0
2095,2019-10-29,0,0,0,0,0,2020-01-01,34,0,48829,146487,1,C26,1,1,1,2020-03-01,1,124,10,2019,0
2096,2020-03-05,2113020,6,0,1,264127,2020-12-01,35,0,71129,569032,1,C14,2,2,2,,0,301,3,2020,1
2097,2020-07-31,0,0,0,0,0,2020-12-01,36,0,70496,352480,0,C25,3,3,1,,0,153,7,2020,0
2098,2013-02-04,0,0,0,0,0,2019-07-01,44,0,139882,979174,2,C21,3,5,1,2019-07-13,1,2350,2,2013,0
2100,2018-08-05,9611480,10,0,1,873770,2019-11-01,42,0,65632,721952,1,C9,2,2,4,2019-11-19,1,471,8,2018,1
2101,2019-09-19,104740,1,0,0,20948,2020-01-01,30,0,90421,452105,2,C17,3,3,1,2020-04-01,1,195,9,2019,0
2102,2015-07-30,6514730,10,0,0,592248,2019-11-01,44,0,117708,1294788,2,C2,3,4,1,2019-11-26,1,1580,7,2015,1
2103,2020-12-07,698240,1,0,0,139648,2020-11-01,37,0,64855,324275,0,C10,2,2,1,2020-11-15,1,22,12,2020,1
2104,2016-04-30,17504850,24,0,1,729368,2020-12-01,41,1,79523,1908552,0,C7,1,3,4,,0,1706,4,2016,1
2105,2019-01-15,0,0,0,0,0,2019-03-01,33,0,33442,100326,1,C21,1,1,1,2019-08-03,1,200,1,2019,0
2106,2018-10-26,2037410,4,0,0,407482,2019-05-01,32,1,21252,106260,0,C2,1,1,2,2019-05-18,1,204,10,2018,1
2108,2019-11-30,100710,1,0,0,33570,2020-02-01,32,1,59928,179784,2,C16,1,1,1,2020-07-02,1,215,11,2019,0
2109,2019-08-10,9644890,13,0,0,642992,2020-12-01,31,0,72478,1087170,2,C7,2,2,2,,0,509,8,2019,1
2110,2016-01-21,20187150,14,0,1,841131,2020-12-01,38,0,131847,3164328,0,C19,5,5,1,,0,1806,1,2016,1
2113,2019-09-13,0,0,0,0,0,2019-10-01,32,1,38992,77984,1,C15,1,1,1,2019-11-10,1,58,9,2019,0
2114,2016-06-24,56969020,16,0,1,2373709,2020-12-01,41,1,105686,2536464,0,C19,2,4,4,,0,1651,6,2016,1
2115,2018-10-23,0,0,0,0,0,2019-02-01,30,0,69166,138332,2,C9,2,2,1,2019-08-02,1,283,10,2018,0
2116,2018-08-20,1000000,1,0,0,166666,2019-06-01,52,1,40592,243552,0,C22,1,1,1,2019-02-06,1,170,8,2018,1
2117,2018-08-10,0,0,0,0,0,2019-02-01,37,0,41591,83182,2,C4,2,2,1,2019-06-02,1,296,8,2018,0
2118,2019-06-28,7800830,7,0,0,600063,2020-07-01,27,0,47752,620776,2,C10,2,2,3,2020-10-07,1,467,6,2019,1
2120,2019-07-25,845060,3,0,1,105632,2020-02-01,31,1,19052,152416,1,C4,1,1,1,2020-08-02,1,374,7,2019,1
2121,2018-11-18,654060,4,0,0,130812,2019-05-01,26,1,31743,158715,2,C22,1,1,1,2019-02-05,1,79,11,2018,1
2122,2018-10-24,250310,1,0,0,125155,2019-02-01,34,0,61065,122130,0,C2,3,3,1,2019-02-13,1,112,10,2018,1
2123,2018-11-12,0,0,0,0,0,2019-02-01,46,1,42604,85208,0,C3,2,2,1,2019-09-02,1,294,11,2018,0
2124,2018-08-22,3045460,5,0,0,435065,2019-07-01,23,0,68936,482552,1,C13,1,2,1,2019-05-07,1,258,8,2018,1
2125,2018-02-10,2987810,5,0,0,373476,2019-08-01,41,1,39560,316480,1,C24,1,1,1,2019-08-24,1,560,2,2018,1
2126,2020-02-01,321720,2,0,0,64344,2020-05-01,35,1,44707,223535,2,C28,2,2,1,2020-03-05,1,33,2,2020,1
2127,2020-06-13,0,0,0,0,0,2020-10-01,34,1,86291,345164,2,C12,2,2,1,2020-10-16,1,125,6,2020,0
2128,2018-08-21,1042760,3,0,0,208552,2019-05-01,37,0,21270,106350,1,C28,1,1,1,2019-05-23,1,275,8,2018,1
2129,2015-07-30,441810,1,0,0,220905,2019-02-01,34,1,59930,119860,2,C17,2,2,1,2019-05-02,1,1372,7,2015,1
2130,2015-05-11,362450,2,0,0,181225,2019-02-01,34,0,40948,81896,2,C20,2,2,1,2019-02-22,1,1383,5,2015,1
2131,2019-08-11,194820,1,0,0,38964,2020-03-01,30,0,45665,228325,1,C21,2,2,1,2020-03-22,1,224,8,2019,0
2132,2019-08-10,405620,1,0,0,135206,2019-12-01,31,1,70778,212334,1,C21,2,2,1,,0,509,8,2019,1
2133,2020-05-29,0,0,0,0,0,2020-09-01,28,0,74781,299124,1,C22,3,3,1,2020-09-19,1,113,5,2020,0
2134,2013-10-30,59696450,21,0,0,2487352,2020-12-01,40,0,116006,2784144,0,C29,2,5,1,,0,2619,10,2013,1
2135,2020-08-14,194150,1,0,0,38830,2020-12-01,43,1,47426,237130,0,C24,3,3,1,,0,139,8,2020,0
2137,2014-11-14,20041520,22,0,1,835063,2020-12-01,35,1,61050,1465200,2,C26,1,2,3,,0,2239,11,2014,1
2138,2018-07-30,0,0,0,0,0,2019-01-01,29,0,43989,43989,1,C8,1,1,1,2019-05-01,1,275,7,2018,0
2139,2020-04-09,1508530,3,0,1,377132,2020-12-01,26,0,95969,383876,2,C4,2,2,3,,0,266,4,2020,1
2140,2020-11-28,0,0,0,0,0,2020-12-01,32,0,50778,50778,1,C19,3,3,1,,0,33,11,2020,0
2141,2020-06-28,0,0,0,0,0,2020-08-01,28,0,49533,99066,2,C16,3,3,1,2020-07-29,1,31,6,2020,0
2142,2015-10-25,5029310,12,0,0,359236,2020-02-01,45,1,41723,584122,2,C26,1,1,1,2020-02-17,1,1576,10,2015,1
2143,2020-01-18,0,0,0,0,0,2020-03-01,26,0,42844,128532,0,C29,2,2,1,2020-03-14,1,56,1,2020,0
2144,2018-02-24,584180,2,0,0,116836,2019-05-01,36,1,42166,210830,2,C9,2,2,1,2019-04-05,1,405,2,2018,1
2145,2020-01-14,0,0,0,0,0,2020-03-01,32,0,44012,132036,1,C4,2,2,1,2020-04-03,1,80,1,2020,0
2146,2020-06-28,0,0,0,0,0,2020-09-01,27,0,59352,178056,1,C6,2,2,1,2020-09-18,1,82,6,2020,0
2148,2019-07-29,11207560,9,0,1,659268,2020-12-01,32,1,69678,1184526,2,C17,3,3,2,,0,521,7,2019,1
2151,2018-05-13,5484730,10,0,0,365648,2020-03-01,32,0,52035,780525,0,C14,1,2,1,2020-06-03,1,752,5,2018,1
2152,2018-09-14,50000,1,0,0,25000,2019-02-01,28,1,27194,54388,2,C22,1,1,1,2019-02-15,1,154,9,2018,0
2153,2020-10-16,201770,1,0,0,67256,2020-12-01,30,1,80499,241497,1,C11,2,2,1,,0,76,10,2020,0
2154,2016-03-01,0,0,0,0,0,2019-10-01,41,0,153766,1537660,2,C25,5,5,1,2019-10-15,1,1323,3,2016,0
2155,2018-10-30,774780,5,0,1,110682,2019-07-01,36,0,42772,299404,2,C29,1,1,1,2019-06-28,1,241,10,2018,1
2156,2018-12-10,1639910,3,0,0,327982,2019-05-01,34,1,82046,410230,2,C5,2,2,1,2019-05-23,1,164,12,2018,1
2157,2018-05-29,216810,2,0,0,72270,2019-03-01,36,1,46480,139440,0,C10,2,2,1,2019-03-24,1,299,5,2018,1
2159,2018-03-07,1353350,5,0,0,193335,2019-07-01,35,1,42813,299691,1,C29,1,1,1,2019-04-07,1,396,3,2018,1
2160,2019-06-20,10804780,16,0,1,568672,2020-12-01,37,1,66650,1266350,2,C8,2,2,2,,0,560,6,2019,1
2161,2019-06-28,411660,1,0,0,68610,2019-12-01,39,0,32871,197226,1,C19,3,3,1,2019-12-19,1,174,6,2019,1
2162,2016-06-05,6598680,10,0,0,388157,2020-05-01,38,0,31809,540753,1,C23,1,1,1,2020-05-18,1,1443,6,2016,1
2163,2019-09-28,0,0,0,0,0,2019-12-01,32,0,55700,167100,1,C11,1,1,1,2019-03-12,1,200,9,2019,0
2164,2019-11-18,165440,1,0,0,41360,2020-02-01,23,0,35943,143772,1,C15,1,1,1,2020-02-17,1,91,11,2019,1
2165,2019-08-18,0,0,0,0,0,2019-10-01,37,1,45604,136812,0,C23,1,1,1,2019-03-10,1,161,8,2019,0
2166,2018-09-07,13590220,24,0,0,566259,2020-12-01,43,0,31780,762720,2,C29,1,1,3,,0,846,9,2018,1
2167,2016-04-27,6598600,13,0,1,507584,2020-01-01,39,0,70714,919282,1,C1,1,2,3,2020-01-20,1,1363,4,2016,1
2168,2017-11-27,13936770,24,0,0,580698,2020-12-01,40,0,50801,1219224,1,C25,1,1,2,2020-12-23,1,1122,11,2017,1
2169,2020-06-27,1124200,3,0,1,160600,2020-12-01,28,1,133579,935053,0,C7,3,3,1,,0,187,6,2020,1
2170,2018-10-22,2140510,6,0,0,267563,2019-08-01,30,0,52196,417568,2,C14,1,1,1,2019-08-08,1,290,10,2018,1
2171,2019-02-07,0,0,0,0,0,2019-07-01,35,0,55777,55777,0,C17,3,3,1,2019-07-22,1,165,2,2019,0
2172,2017-10-02,0,0,0,0,0,2019-02-01,27,0,53105,106210,0,C9,1,2,1,2019-02-19,1,505,10,2017,0
2173,2020-10-04,0,0,0,0,0,2020-05-01,43,0,64370,128740,1,C25,3,3,1,2020-05-17,1,140,10,2020,0
2174,2018-05-18,4627380,12,0,0,385615,2019-12-01,41,0,19371,232452,0,C20,1,1,2,2019-12-16,1,577,5,2018,1
2175,2020-07-22,961180,2,0,0,192236,2020-11-01,41,0,101223,506115,2,C29,4,4,1,2020-10-31,1,101,7,2020,1
2176,2016-06-05,0,0,0,0,0,2019-11-01,30,0,50029,550319,1,C25,1,1,1,2019-11-17,1,1260,6,2016,0
2178,2020-06-07,2587850,4,0,1,431308,2020-12-01,33,1,69971,419826,1,C11,2,2,3,,0,207,6,2020,1
2179,2016-04-25,18036100,24,0,0,751504,2020-12-01,32,1,59105,1418520,1,C22,1,2,3,,0,1711,4,2016,1
2180,2018-08-25,873850,3,0,0,174770,2019-05-01,39,0,11889,59445,0,C22,1,1,1,2019-05-23,1,271,8,2018,1
2181,2019-11-24,0,0,0,0,0,2020-01-01,35,1,47440,142320,1,C24,2,2,1,2020-01-19,1,56,11,2019,0
2182,2018-07-17,7305650,16,0,1,384507,2020-07-01,24,1,40437,768303,0,C3,1,1,1,2020-03-07,1,599,7,2018,1
2183,2020-06-27,0,0,0,0,0,2020-09-01,40,1,29450,88350,1,C10,3,3,1,2020-09-19,1,84,6,2020,0
2186,2016-08-13,8930640,17,0,1,496146,2020-06-01,30,1,70246,1264428,2,C8,1,2,2,2020-06-13,1,1400,8,2016,1
2187,2019-06-15,0,0,0,0,0,2019-10-01,31,0,25510,127550,0,C20,1,1,1,2019-10-28,1,135,6,2019,0
2188,2020-09-08,386460,2,0,0,77292,2020-12-01,42,1,94440,472200,0,C11,4,4,1,,0,114,9,2020,0
2189,2013-10-23,21746880,21,0,1,906120,2020-12-01,44,1,145116,3482784,1,C9,2,4,2,,0,2626,10,2013,1
2190,2016-04-25,144200,1,0,0,48066,2019-03-01,28,0,62955,188865,1,C7,1,2,1,2019-03-17,1,1056,4,2016,0
2191,2020-10-30,150040,1,0,0,75020,2020-12-01,29,0,30960,61920,1,C26,1,1,1,,0,62,10,2020,1
2192,2019-07-10,0,0,0,0,0,2020-04-01,39,0,106428,744996,1,C19,3,3,1,2020-05-04,1,299,7,2019,0
2193,2019-12-12,13363600,7,0,1,1027969,2020-12-01,36,0,84266,1095458,2,C29,3,3,2,,0,385,12,2019,1
2194,2013-09-29,16342310,16,0,1,860121,2020-07-01,36,1,90033,1710627,0,C20,4,4,2,2020-10-07,1,2565,9,2013,1
2195,2020-07-07,0,0,0,0,0,2020-10-01,32,0,27262,109048,0,C3,2,2,1,2020-10-16,1,101,7,2020,0
2196,2013-06-10,28251450,22,0,1,1177143,2020-12-01,36,0,116383,2793192,1,C25,2,4,1,,0,2761,6,2013,1
2197,2018-12-02,-411250,3,0,0,-45694,2019-09-01,49,1,82179,739611,1,C17,2,2,1,2019-09-22,1,294,12,2018,0
2198,2019-09-01,35896130,23,1,1,1495672,2020-12-01,48,1,82691,1834244,0,C14,1,3,4,,0,487,9,2019,1
2199,2020-02-27,10752230,10,0,1,1075223,2020-12-01,27,0,93170,931700,2,C5,3,3,3,,0,308,2,2020,1
2200,2016-06-21,29040450,24,0,1,1210018,2020-12-01,35,0,69756,1674144,1,C15,1,3,3,,0,1654,6,2016,1
2201,2018-10-21,1299750,3,0,0,259950,2019-05-01,32,1,54631,273155,1,C19,2,2,1,2019-05-24,1,215,10,2018,1
2202,2020-09-18,310000,2,0,0,77500,2020-12-01,30,0,33986,135944,0,C17,2,2,1,,0,104,9,2020,1
2203,2020-08-03,0,0,0,0,0,2020-07-01,31,0,59650,298250,1,C7,2,2,1,2020-07-18,1,16,8,2020,0
2204,2018-01-13,7285960,17,0,0,404775,2020-06-01,29,1,61879,1113822,2,C4,1,1,2,2020-12-06,1,1058,1,2018,1
2205,2020-04-21,3747990,6,0,1,416443,2020-12-01,31,1,31210,280890,1,C8,2,2,3,,0,254,4,2020,1
2206,2019-08-24,357370,2,0,1,51052,2020-02-01,25,0,33391,233737,1,C5,1,1,1,2020-02-17,1,177,8,2019,1
2207,2019-06-01,0,0,0,0,0,2019-02-01,34,0,20010,40020,0,C2,1,1,1,2019-02-19,1,102,6,2019,0
2208,2020-05-31,345010,1,0,0,49287,2020-12-01,24,0,117011,819077,2,C6,3,3,1,,0,214,5,2020,0
2209,2018-05-01,416990,2,0,0,138996,2019-03-01,37,1,42339,127017,1,C16,2,2,1,2019-01-03,1,247,5,2018,1
2210,2019-03-30,66352800,20,0,1,3159657,2020-12-01,39,0,112513,2362773,1,C26,1,4,4,,0,642,3,2019,1
2211,2018-01-19,4008780,4,0,0,668130,2019-06-01,34,0,22556,135336,0,C8,1,1,1,2019-03-06,1,411,1,2018,1
2213,2018-04-05,3311100,7,0,0,473014,2019-07-01,58,1,29202,204414,1,C24,1,1,3,2019-07-27,1,478,4,2018,1
2214,2020-11-07,1159750,2,0,1,193291,2020-12-01,33,0,90020,540120,0,C20,2,2,2,2020-12-27,1,50,11,2020,1
2215,2018-05-21,1282390,3,0,0,320597,2019-04-01,27,0,23801,95204,1,C6,1,1,1,2019-04-27,1,341,5,2018,1
2216,2020-01-05,0,0,0,0,0,2020-09-01,31,0,52209,261045,2,C16,2,2,1,2020-06-09,1,156,1,2020,0
2217,2020-05-05,2512630,6,0,1,314078,2020-12-01,36,1,72778,582224,1,C4,3,3,2,,0,240,5,2020,1
2218,2020-05-18,150440,1,0,0,30088,2020-09-01,23,1,20984,104920,0,C18,1,1,1,2020-04-09,1,39,5,2020,1
2219,2017-12-19,8421010,7,0,0,1052626,2019-08-01,33,0,110792,886336,1,C25,2,3,2,2019-08-13,1,602,12,2017,1
2220,2020-01-19,200000,1,0,0,28571,2020-07-01,38,0,59077,413539,1,C18,2,2,1,2020-06-30,1,163,1,2020,0
2221,2019-01-28,405920,3,0,0,81184,2019-05-01,33,0,62460,312300,0,C19,3,3,1,2019-12-05,1,311,1,2019,1
2223,2018-10-21,20412560,21,0,1,850523,2020-12-01,42,0,35442,850608,1,C13,1,1,3,,0,802,10,2018,1
2224,2018-08-27,21687570,22,0,0,903648,2020-12-01,49,1,61291,1470984,2,C27,1,1,4,,0,857,8,2018,1
2225,2017-11-10,8277880,22,0,1,359907,2020-11-01,37,1,28216,648968,1,C1,1,1,2,2020-11-20,1,1106,11,2017,1
2226,2020-02-01,516280,2,0,1,129070,2020-04-01,31,0,38152,152608,2,C16,2,2,2,2020-04-18,1,77,2,2020,1
2227,2020-04-02,2306700,7,0,1,230670,2020-11-01,31,1,25357,253570,1,C16,1,1,1,2020-07-11,1,100,4,2020,1
2228,2018-07-21,19504080,24,0,1,812670,2020-12-01,55,1,79243,1901832,0,C27,1,2,4,,0,894,7,2018,1
2229,2020-04-05,0,0,0,0,0,2020-07-01,26,0,103305,309915,2,C20,3,3,1,2020-07-20,1,106,4,2020,0
2230,2020-06-09,281160,1,0,0,70290,2020-12-01,35,0,65628,262512,2,C16,3,3,1,,0,205,6,2020,1
2231,2015-02-28,8107300,12,0,1,675608,2019-12-01,34,1,78441,941292,0,C27,2,4,2,2019-12-23,1,1759,2,2015,1
2232,2018-06-06,13233470,15,0,0,735192,2020-06-01,26,1,73207,1317726,1,C11,1,2,2,2020-06-27,1,752,6,2018,1
2233,2020-12-19,0,0,0,0,0,2020-12-01,37,0,79251,79251,1,C8,2,2,1,,0,12,12,2020,0
2235,2018-08-06,622550,2,0,0,155637,2019-04-01,30,1,21935,87740,0,C10,1,1,1,2019-03-30,1,236,8,2018,1
2236,2015-09-08,3408200,4,0,0,681640,2019-05-01,49,1,53572,267860,0,C3,1,2,1,2019-05-21,1,1351,9,2015,1
2238,2020-08-08,0,0,0,0,0,2020-12-01,29,0,37067,185335,2,C17,2,2,1,2020-12-13,1,127,8,2020,0
2239,2020-11-28,0,0,0,0,0,2020-12-01,46,1,94485,94485,1,C27,3,3,1,,0,33,11,2020,0
2240,2020-10-08,2201350,3,0,1,440270,2020-12-01,33,0,85965,429825,0,C5,3,3,3,2020-12-26,1,79,10,2020,1
2241,2019-11-17,4430300,10,0,1,316450,2020-12-01,36,0,50766,710724,1,C5,3,3,2,,0,410,11,2019,1
2242,2019-05-01,0,0,0,0,0,2019-03-01,35,0,70733,212199,0,C3,2,2,1,2019-11-03,1,186,5,2019,0
2245,2020-06-02,0,0,0,0,0,2020-02-01,33,1,81348,81348,2,C19,2,2,1,2020-02-22,1,101,6,2020,0
2246,2019-10-10,0,0,0,0,0,2019-12-01,28,1,43647,130941,2,C2,2,2,1,2019-11-28,1,49,10,2019,0
2247,2018-04-05,652150,3,0,0,130430,2019-05-01,30,1,49336,246680,1,C9,1,1,1,2019-04-30,1,390,4,2018,1
2248,2020-01-05,0,0,0,0,0,2020-10-01,41,1,68830,412980,2,C12,2,2,1,2020-09-28,1,267,1,2020,0
2249,2020-05-29,0,0,0,0,0,2020-07-01,38,1,86246,172492,1,C2,3,3,1,2020-05-07,1,22,5,2020,0
2250,2019-01-11,583160,1,0,0,116632,2020-03-01,26,0,41661,208305,1,C26,2,2,1,2020-08-03,1,570,1,2019,1
2251,2013-10-23,19422760,20,0,1,809281,2020-12-01,39,0,83604,2006496,2,C15,2,3,3,,0,2626,10,2013,1
2252,2018-06-16,1512170,3,0,0,302434,2019-05-01,37,1,101423,507115,1,C20,3,3,1,2019-06-05,1,354,6,2018,1
2253,2018-08-17,5901490,12,0,0,491790,2019-12-01,40,0,57872,694464,1,C11,1,2,2,2019-12-20,1,490,8,2018,1
2254,2020-07-08,314880,2,0,0,62976,2020-12-01,23,1,54580,272900,1,C4,1,1,1,,0,176,7,2020,1
2255,2013-06-11,36398090,24,0,1,1516587,2020-12-01,40,0,133489,3203736,0,C25,3,4,3,,0,2760,6,2013,1
2256,2018-07-10,3770920,7,0,0,418991,2019-09-01,31,0,59644,536796,0,C11,2,2,2,2019-08-09,1,395,7,2018,1
2257,2018-02-24,18076460,22,0,1,753185,2020-12-01,43,1,81933,1966392,2,C22,2,2,4,,0,1041,2,2018,1
2258,2019-11-28,13170380,12,0,1,1013106,2020-12-01,36,1,138520,1800760,0,C14,3,3,4,,0,399,11,2019,1
2259,2017-10-02,13468220,22,0,1,561175,2020-12-01,41,0,89192,2140608,2,C4,1,3,2,,0,1186,10,2017,1
2260,2020-10-10,0,0,0,0,0,2020-12-01,32,0,38919,116757,2,C29,2,2,1,,0,82,10,2020,0
2261,2020-12-21,0,0,0,0,0,2020-12-01,25,1,22132,22132,1,C24,1,1,1,,0,10,12,2020,0
2263,2018-07-17,2481260,6,0,1,354465,2019-07-01,25,0,16216,113512,0,C26,1,1,1,2019-07-22,1,370,7,2018,1
2264,2015-05-29,3981020,6,0,0,442335,2019-09-01,34,1,73561,662049,1,C15,2,4,1,2019-09-22,1,1577,5,2015,1
2265,2019-08-13,0,0,0,0,0,2020-01-01,28,1,62243,373458,1,C27,3,3,1,2020-10-01,1,415,8,2019,0
2267,2019-02-20,2945540,2,0,1,490923,2019-07-01,31,1,112722,676332,1,C23,1,4,1,2019-06-29,1,129,2,2019,1
2268,2015-01-11,15313810,13,0,0,1177985,2020-01-01,44,0,91207,1185691,0,C24,2,3,1,,0,2181,1,2015,1
2269,2020-04-14,0,0,0,0,0,2020-09-01,33,0,46043,276258,2,C8,3,3,1,2020-09-15,1,154,4,2020,0
2270,2020-08-29,232140,1,0,0,58035,2020-12-01,34,1,78164,312656,2,C9,3,3,1,2020-12-28,1,121,8,2020,0
2271,2018-07-28,2669780,3,0,0,444963,2019-06-01,38,0,55943,335658,0,C2,1,2,1,2019-05-30,1,306,7,2018,1
2272,2019-02-16,44861920,20,1,1,1950518,2020-12-01,46,1,96185,2081095,1,C5,2,3,4,,0,684,2,2019,1
2273,2020-05-22,728680,2,0,1,121446,2020-10-01,32,0,66742,400452,2,C25,3,3,1,2020-09-28,1,129,5,2020,1
2274,2018-11-23,116750,1,0,0,58375,2019-02-01,34,1,21154,42308,2,C24,1,1,1,2019-04-02,1,130,11,2018,1
2276,2020-07-13,2433060,3,0,0,405510,2020-12-01,33,0,54915,329490,2,C29,3,3,2,,0,171,7,2020,1
2277,2020-08-09,0,0,0,0,0,2020-12-01,29,1,83958,335832,1,C25,3,3,1,,0,144,8,2020,0
2278,2018-07-27,1080540,3,0,0,360180,2019-03-01,34,1,18291,54873,0,C23,1,1,2,2019-03-28,1,244,7,2018,1
2279,2020-07-11,371110,1,0,0,185555,2020-12-01,27,1,83632,167264,2,C19,2,2,2,,0,173,7,2020,1
2281,2019-06-10,0,0,0,0,0,2019-10-01,31,0,51261,51261,2,C13,2,2,1,2019-10-25,1,137,6,2019,0
2282,2019-06-30,375600,1,0,0,125200,2019-09-01,31,1,67740,203220,2,C5,2,2,1,2019-09-15,1,77,6,2019,1
2283,2017-10-11,23264700,24,0,0,969362,2020-12-01,37,0,59764,1434336,0,C19,1,2,4,,0,1177,10,2017,1
2284,2014-08-15,2526560,8,0,1,252656,2019-10-01,31,0,49471,494710,0,C12,2,3,1,2019-10-14,1,1886,8,2014,1
2285,2018-08-07,0,0,0,0,0,2019-06-01,39,1,40142,160568,0,C28,2,2,1,2019-06-14,1,311,8,2018,0
2286,2019-07-07,110000,1,0,0,18333,2019-12-01,34,1,30851,185106,1,C29,2,2,1,2019-05-12,1,56,7,2019,0
2287,2019-08-15,2025190,9,0,1,144656,2020-09-01,34,1,57624,806736,2,C28,2,2,1,2020-09-15,1,397,8,2019,1
2288,2018-12-15,202160,1,0,0,50540,2019-04-01,31,0,40760,163040,0,C20,1,1,1,2019-11-04,1,324,12,2018,1
2289,2018-12-01,11611790,21,0,1,483824,2020-12-01,47,1,51339,1232136,0,C2,1,2,2,,0,761,12,2018,1
2290,2020-11-28,0,0,0,0,0,2020-12-01,32,1,57541,57541,2,C9,2,2,1,,0,33,11,2020,0
2291,2018-02-28,0,0,0,0,0,2019-02-01,30,1,62204,124408,1,C2,1,2,1,2019-03-02,1,367,2,2018,0
2292,2018-06-23,0,0,0,0,0,2019-01-01,30,0,12895,12895,0,C15,1,1,1,2019-01-01,1,192,6,2018,0
2294,2019-09-28,0,0,0,0,0,2019-12-01,24,1,25551,76653,0,C1,1,1,1,2019-06-12,1,108,9,2019,0
2295,2019-08-11,790560,2,0,0,87840,2020-07-01,41,0,112934,1016406,0,C26,3,3,1,2020-07-13,1,337,8,2019,0
2296,2020-01-31,600000,2,0,0,120000,2020-06-01,25,0,14761,73805,0,C11,2,2,1,2020-06-15,1,136,1,2020,1
2298,2020-08-12,0,0,0,0,0,2020-12-01,27,0,77301,77301,2,C15,3,3,1,,0,141,8,2020,0
2299,2015-11-19,22993970,24,0,0,958082,2020-12-01,42,1,129924,3118176,0,C5,1,4,2,,0,1869,11,2015,1
2300,2019-07-29,0,0,0,0,0,2019-10-01,34,1,80980,242940,0,C6,2,2,1,2019-03-10,1,141,7,2019,0
2302,2020-08-05,0,0,0,0,0,2020-11-01,36,0,21530,150710,1,C14,2,2,1,2020-11-13,1,100,8,2020,0
2303,2019-09-28,2938190,6,0,0,326465,2020-06-01,35,0,103102,927918,1,C1,2,2,1,2020-06-26,1,272,9,2019,1
2304,2019-12-09,0,0,0,0,0,2019-12-01,28,0,34461,137844,2,C15,3,3,1,2019-11-29,1,10,12,2019,0
2306,2018-06-23,8472750,11,0,0,651750,2020-01-01,31,1,40435,525655,1,C27,1,1,1,2020-01-19,1,575,6,2018,1
2307,2020-06-11,0,0,0,0,0,2020-12-01,25,1,76455,152910,0,C29,1,1,1,,0,203,6,2020,0
2308,2018-08-05,16350440,21,0,1,681268,2020-12-01,47,0,49280,1182720,0,C21,1,2,2,,0,879,8,2018,1
2309,2019-05-31,0,0,0,0,0,2019-10-01,36,1,60982,304910,0,C9,2,2,1,2019-10-28,1,150,5,2019,0
2310,2019-01-11,0,0,0,0,0,2020-02-01,31,0,23566,94264,2,C6,1,1,1,2020-02-20,1,405,1,2019,0
2311,2020-01-09,359540,2,0,0,89885,2020-12-01,33,0,59587,238348,1,C20,2,2,1,,0,357,1,2020,1
2313,2019-05-18,0,0,0,0,0,2019-05-01,32,1,21780,21780,1,C18,1,1,1,2019-05-21,1,3,5,2019,0
2314,2013-10-18,52296540,23,0,1,2179022,2020-12-01,30,0,87351,2096424,1,C12,2,4,2,,0,2631,10,2013,1
2315,2019-10-14,0,0,0,0,0,2019-11-01,34,1,103060,206120,2,C4,3,3,1,2019-11-25,1,42,10,2019,0
2318,2019-12-12,8973880,9,0,1,690298,2020-12-01,34,1,46851,609063,2,C26,2,2,4,,0,385,12,2019,1
2319,2018-05-21,106910,1,0,0,53455,2019-02-01,38,0,37900,75800,2,C7,2,2,1,2019-02-23,1,278,5,2018,1
2320,2020-12-01,399460,2,0,0,66576,2020-06-01,29,0,23334,140004,2,C28,1,1,1,2020-07-06,1,148,12,2020,1
2321,2018-12-15,0,0,0,0,0,2019-01-01,33,0,49659,49659,1,C2,1,1,1,2019-01-14,1,30,12,2018,0
2322,2020-07-19,1886720,2,0,1,314453,2020-12-01,31,1,38223,229338,0,C12,3,3,3,,0,165,7,2020,1
2323,2020-05-05,0,0,0,0,0,2020-07-01,25,1,18770,56310,0,C23,1,1,1,2020-06-28,1,54,5,2020,0
